,path,label_full,label
1528,PokemonData\Fearow\4010b8e8053646e6933f33778e7b4fbb.jpg,Fearow,22
1529,PokemonData\Fearow\4159eee39f1841cfa21f18d0aff0b8ff.jpg,Fearow,22
1530,PokemonData\Fearow\46cf2351493448d286a73813021b7dca.jpg,Fearow,22
1531,PokemonData\Fearow\4990631d9ebf4da2bab8dfa1248aaf1d.jpg,Fearow,22
1532,PokemonData\Fearow\4a2cad2797754dc4968083a1f718d871.jpg,Fearow,22
1533,PokemonData\Fearow\4e191b9babfb4cfebde5c03928f1606a.jpg,Fearow,22
1534,PokemonData\Fearow\4fd4b90c1ac94200a7a9c41054f33b2d.jpg,Fearow,22
1535,PokemonData\Fearow\50843e1d892c45a4bd5e34ff5af01b50.jpg,Fearow,22
1536,PokemonData\Fearow\58069f6cf13a41c19ea48e4ad31f38e1.jpg,Fearow,22
1537,PokemonData\Fearow\599d5b5fc763489e86b352f6615a840c.jpg,Fearow,22
1538,PokemonData\Fearow\5c5c20e16df743fa89b9c84414e1f6e5.jpg,Fearow,22
1539,PokemonData\Fearow\6630b30d44b14cd4a934ac189707dfa3.jpg,Fearow,22
1540,PokemonData\Fearow\686af5353ac94042adbb3add4fe103b5.jpg,Fearow,22
1541,PokemonData\Fearow\732130f51ba04bfc8f04fe7220d2be1b.jpg,Fearow,22
1542,PokemonData\Fearow\7e083be6671549a9940506f5c06c796a.jpg,Fearow,22
1543,PokemonData\Fearow\8034ffa695c74b0aa4400e9768c76cd2.jpg,Fearow,22
1544,PokemonData\Fearow\82bc8832c9a347a29d7dd128cc3b6fca.jpg,Fearow,22
1545,PokemonData\Fearow\888108f0922443b1822c3ee8bab82bf4.jpg,Fearow,22
1546,PokemonData\Fearow\8b6a3a7d8a0e4ce98d03f6f41b264a29.jpg,Fearow,22
1547,PokemonData\Fearow\8d2081114d5944018ea5d612e1140deb.jpg,Fearow,22
1548,PokemonData\Fearow\95b1067aed4f4875a0854dcc918bb618.jpg,Fearow,22
1549,PokemonData\Fearow\a212bb3a0d0e413eb56b9e3e0957fd7f.jpg,Fearow,22
1550,PokemonData\Fearow\a6baaedc72ae4802b8439e292dae0a15.jpg,Fearow,22
1551,PokemonData\Fearow\a76cb43298cd4142b1543265e973ff6a.jpg,Fearow,22
1552,PokemonData\Fearow\b1e2ac81e98740d6961720dc901ba0f3.jpg,Fearow,22
1553,PokemonData\Fearow\b683fc39ec4e4a0dbb8b977ce3fc9538.jpg,Fearow,22
1554,PokemonData\Flareon\000c906f3ce24e43851a2528865039ad.jpg,Flareon,136
1555,PokemonData\Flareon\00dc17c679354abb97ee29271f82945f.jpg,Flareon,136
1556,PokemonData\Flareon\0dc0b3e8375447e3a273d748db6fb601.jpg,Flareon,136
1557,PokemonData\Flareon\15653ceb27e743f5bb6738f12595211e.jpg,Flareon,136
1558,PokemonData\Flareon\23f57c80ee784b63b23e4cea6cd6f454.jpg,Flareon,136
1559,PokemonData\Flareon\280043b9cfe94caaad4db55d48650db3.jpg,Flareon,136
1560,PokemonData\Flareon\2a8b1137b12e486d8684dc9bcbf0f59a.jpg,Flareon,136
1561,PokemonData\Flareon\32d8b92dcf304dd3a35c78580bd39049.jpg,Flareon,136
1562,PokemonData\Flareon\392f9309541a4f5bac9fba3507dab2dd.jpg,Flareon,136
1563,PokemonData\Flareon\3bc7a357194f4b78b5387319bcd9846d.jpg,Flareon,136
1564,PokemonData\Flareon\40d5c9b51fa44d9a81cc8999eba4a727.jpg,Flareon,136
1565,PokemonData\Flareon\40e0d4d845c545cdb167776b726ccc9e.jpg,Flareon,136
1566,PokemonData\Flareon\519675cbc08044628a7201cf376c1e21.jpg,Flareon,136
1567,PokemonData\Flareon\553b9a0bd85e41d49ea0d8ab50c0454f.jpg,Flareon,136
1568,PokemonData\Flareon\564cbed943b342f19ed4cc6a97711376.jpg,Flareon,136
1569,PokemonData\Flareon\576029ba60ed49e38c4885ff794fcbff.jpg,Flareon,136
1570,PokemonData\Flareon\58df6591f81c4fa2a8b91ea558728857.jpg,Flareon,136
1571,PokemonData\Flareon\85613c0790944fcd8226947345282d5c.jpg,Flareon,136
1572,PokemonData\Flareon\856ae4280d20447aa004fd4a39884322.jpg,Flareon,136
1573,PokemonData\Flareon\873468280ae44fe7985b022dcff03736.jpg,Flareon,136
1574,PokemonData\Flareon\88f16d3800474182af44a9b4b02df710.jpg,Flareon,136
1575,PokemonData\Flareon\89f4129bc69943a89b1dfeacb7c2671c.jpg,Flareon,136
1576,PokemonData\Flareon\8d39998fb82a4464b46cdab9c5e62bd0.jpg,Flareon,136
1577,PokemonData\Flareon\92c895d25aeb44a7ab0f00340a69f1fa.jpg,Flareon,136
1578,PokemonData\Flareon\963da0aa5a194136b613ce5e6453852b.jpg,Flareon,136
1579,PokemonData\Flareon\9763e0ae1bbf44b7b0a7bc7838f193c9.jpg,Flareon,136
1580,PokemonData\Flareon\a096133ec1e94783997bd9cc6c844af9.jpg,Flareon,136
1581,PokemonData\Flareon\a403f06e227940019826d96deb7274b5.jpg,Flareon,136
1582,PokemonData\Flareon\a5db611bd9594d12b7e3780f0ec175a3.jpg,Flareon,136
1583,PokemonData\Flareon\a8194ecd1f2b42c6b708747dff7c2830.jpg,Flareon,136
1584,PokemonData\Flareon\b3410af7f0564b4a82e5ecbae4f499d0.jpg,Flareon,136
1585,PokemonData\Flareon\b85960efa78c40219ff29d6354d337d1.jpg,Flareon,136
1586,PokemonData\Flareon\bb357a184f914326b6650894418d1ed1.jpg,Flareon,136
1587,PokemonData\Flareon\be225280047343d8b13ebd1c7ec62c97.jpg,Flareon,136
1588,PokemonData\Flareon\c3a00ec1bab94c0dbec2f6745ffc189d.jpg,Flareon,136
1589,PokemonData\Flareon\c3d6d6a0f23345a8a0cda47cb5c8744f.jpg,Flareon,136
1590,PokemonData\Flareon\c889cdaf2668450f8a80c71291109338.jpg,Flareon,136
1591,PokemonData\Flareon\cc40443f80b44279b3a72ed8df2d98d5.jpg,Flareon,136
1592,PokemonData\Flareon\d194221798a9451380c92ab8343e9400.jpg,Flareon,136
1593,PokemonData\Flareon\de6d3929f5da4869a255ee50fdb95e04.jpg,Flareon,136
1594,PokemonData\Flareon\ea0404bf98884231ad20fc8ed99b1432.jpg,Flareon,136
1595,PokemonData\Flareon\eb4b6891ed11438da3c4f6aee4f92d7c.jpg,Flareon,136
1596,PokemonData\Flareon\eebea1dfcaf94d9692b974f1a3055c25.jpg,Flareon,136
1597,PokemonData\Flareon\f73297a109324d7692f5652f44f5fe12.jpg,Flareon,136
1598,PokemonData\Flareon\ffb969e0d6954d2d9c1c41faa49d4e01.jpg,Flareon,136
1599,PokemonData\Gastly\1dfdfdd84e5641558bcee36cf8e9bd11.jpg,Gastly,92
1600,PokemonData\Gastly\1f7dc6ace2aa4d65929fc40102234566.jpg,Gastly,92
1601,PokemonData\Gastly\1fd5c0dd33124146b2cf2ca3b32da2ec.jpg,Gastly,92
1602,PokemonData\Gastly\2bf58420dd36454ea7744d04410bde4c.jpg,Gastly,92
1603,PokemonData\Gastly\2c8aa3b27f5340749c7d5d1b0b60691b.jpg,Gastly,92
1604,PokemonData\Gastly\38bcc91956a74d3797f4f38e801e4901.jpg,Gastly,92
1605,PokemonData\Gastly\39cc2004f0f749bba49a5ebcc4d14ad5.jpg,Gastly,92
1606,PokemonData\Gastly\3ac2902b88d4414fa62f8c0866219041.jpg,Gastly,92
1607,PokemonData\Gastly\3c0354fe50e140e8abed0a753fd34417.jpg,Gastly,92
1608,PokemonData\Gastly\49a9451107ea4370a1d94094891b7ca4.jpg,Gastly,92
1609,PokemonData\Gastly\4a6e129d0fe2439b927d8c26c0eff571.jpg,Gastly,92
1610,PokemonData\Gastly\4cdf5d1c54b24e298669a985eb3236a9.jpg,Gastly,92
1611,PokemonData\Gastly\51b862dc09b542f98e13240ebb7cac02.jpg,Gastly,92
1612,PokemonData\Gastly\5408dfd96a7f4cf28a1179733bb5b977.jpg,Gastly,92
1613,PokemonData\Gastly\54784350712349aa849110c96800d71a.jpg,Gastly,92
1614,PokemonData\Gastly\550dbdc343a140e3867d574f0dee1676.jpg,Gastly,92
1615,PokemonData\Gastly\5677d39657a644cd94af00c3654410fd.jpg,Gastly,92
1616,PokemonData\Gastly\65dc9596bcdb4c2589614487eda97065.jpg,Gastly,92
1617,PokemonData\Gastly\69d1afbedd804f7baddf9a119fa94cca.jpg,Gastly,92
1618,PokemonData\Gastly\72997ab0c65640df9aae152b6c45f14d.jpg,Gastly,92
1619,PokemonData\Gastly\76ab696435474119bddda764645107db.jpg,Gastly,92
1620,PokemonData\Gastly\7c595c434d064fa0bbe0fcc6f61c5af6.jpg,Gastly,92
1621,PokemonData\Gastly\854eacf183844a538ae0023347c0e1a2.jpg,Gastly,92
1622,PokemonData\Gastly\85d5bb85d4d743ca8bcd6849b53c61f9.jpg,Gastly,92
1623,PokemonData\Gastly\9cd6ef8249b14d048c1b09b4b2328203.jpg,Gastly,92
1624,PokemonData\Gastly\9f9014a0abe642d28010174393becedb.jpg,Gastly,92
1625,PokemonData\Gastly\a454166c85794ae883bad8dd78f6d2da.jpg,Gastly,92
1626,PokemonData\Gastly\a7d3e91c2bf943cb845867c84aa2b400.jpg,Gastly,92
1627,PokemonData\Gastly\aab9233e53fb4b55bfa3beaa6e7b59a6.jpg,Gastly,92
1628,PokemonData\Gastly\af133d5c5714441b8b53c6c682c608da.jpg,Gastly,92
1629,PokemonData\Gastly\be9ab5a9a008489fb6fa62bd566c4300.jpg,Gastly,92
1630,PokemonData\Gastly\c5db1f9d765a4d699a5d24bc98a7389d.jpg,Gastly,92
1631,PokemonData\Gastly\c83b9737719147a99c3ffe0e2e4e5709.jpg,Gastly,92
1632,PokemonData\Gastly\c8e930ed20a94fa88f0059da082979a1.jpg,Gastly,92
1633,PokemonData\Gastly\c9886b9a065e43feb36c202b2fdadcd9.jpg,Gastly,92
1634,PokemonData\Gastly\cc4c54f7aad4419a8b6d6b2976788846.jpg,Gastly,92
1635,PokemonData\Gastly\d2282af7b1984736a3f51d0ad49c715d.jpg,Gastly,92
1636,PokemonData\Gastly\d947194c2ff44799980fa92190cb7c49.jpg,Gastly,92
1637,PokemonData\Gastly\e58c590d1724476a9ba50d752806e776.jpg,Gastly,92
1638,PokemonData\Gastly\e6b44cb5e9ff4e7c8c04adf21e3ff079.jpg,Gastly,92
1639,PokemonData\Gastly\f47972436bc24b30bc3205412b6df88a.jpg,Gastly,92
1640,PokemonData\Gastly\f9f676c439bf46658033fc48587b024e.jpg,Gastly,92
1641,PokemonData\Gastly\fa49245b05204bfa8f8ce49aee5127ad.jpg,Gastly,92
1642,PokemonData\Gastly\fe99f50d5cfe437ca247c634329a9604.jpg,Gastly,92
1643,PokemonData\Gengar\1325a1bd33604eebb73e64a9f93a6f12.jpg,Gengar,94
1644,PokemonData\Gengar\1448ee0ace93474bb8312fdc526e7db7.jpg,Gengar,94
1645,PokemonData\Gengar\15a49e9a81e84994aff0264438eed482.jpg,Gengar,94
1646,PokemonData\Gengar\173d8f9dc0e14e9189bf2fc752f6303d.jpg,Gengar,94
1647,PokemonData\Gengar\1e46b7cf0edc4045b78e73e0b25c1bcb.jpg,Gengar,94
1648,PokemonData\Gengar\2252e64638824bc4b358cfec4c1756a2.jpg,Gengar,94
1649,PokemonData\Gengar\2772119fb562418288db550720e63004.jpg,Gengar,94
1650,PokemonData\Gengar\28b8902333724f6d89abc745ae97a72a.jpg,Gengar,94
1651,PokemonData\Gengar\2a9a8d653bb54527aff1a1e4f251a14f.jpg,Gengar,94
1652,PokemonData\Gengar\2b0b882be4f8474f8520e6e5792c8b50.jpg,Gengar,94
1653,PokemonData\Gengar\2c98a8450a2442448d61f77add3b248f.jpg,Gengar,94
1654,PokemonData\Gengar\2cfd7b7260c949bbabd624b266681290.jpg,Gengar,94
1655,PokemonData\Gengar\370e57b63e0849a080cbb2bbd65585b1.jpg,Gengar,94
1656,PokemonData\Gengar\3740a4ae09164232813d3d575d90bd1a.jpg,Gengar,94
1657,PokemonData\Gengar\383abcad8be84e7b8c6c0c3b06bb006a.jpg,Gengar,94
1658,PokemonData\Gengar\46fbb7052f8c44b3bebde55c173242b7.jpg,Gengar,94
1659,PokemonData\Gengar\494f33f63a2c4c64bd9061ca063afd84.jpg,Gengar,94
1660,PokemonData\Gengar\49d5af83aad040b681f0d15a3f2a7e2f.jpg,Gengar,94
1661,PokemonData\Gengar\4f30f5a172704c1c92cba74073a14395.jpg,Gengar,94
1662,PokemonData\Gengar\4f73c6a54a87426187263602fe3b6873.jpg,Gengar,94
1663,PokemonData\Gengar\5a760b3363f74e68ada1f1d7e94fc70f.jpg,Gengar,94
1664,PokemonData\Gengar\6dc60f8bab4d4a938995dc457f5985bd.jpg,Gengar,94
1665,PokemonData\Gengar\6eef290d92e84139bf68a31a34b62533.jpg,Gengar,94
1666,PokemonData\Gengar\6f1eb0de71ba4e6299a10df8162e8299.jpg,Gengar,94
1667,PokemonData\Gengar\76ad86c0852b4928b8174102994868e6.jpg,Gengar,94
1668,PokemonData\Gengar\7c2d6eea303147f38ba637da846cf698.jpg,Gengar,94
1669,PokemonData\Gengar\841585c2323245d89ce7901b5fbfb644.jpg,Gengar,94
1670,PokemonData\Gengar\87baf599ba4b4d6d98137c75fae0829c.jpg,Gengar,94
1671,PokemonData\Gengar\888878605746493f9d82fec963d08bca.jpg,Gengar,94
1672,PokemonData\Gengar\8afb492db59a4f938f4ec16ec14fd5b5.jpg,Gengar,94
1673,PokemonData\Gengar\9309545487fa41058ad059246bb0cf0c.jpg,Gengar,94
1674,PokemonData\Gengar\950281305cb24bd8ba2683d633d437fd.jpg,Gengar,94
1675,PokemonData\Gengar\973a53af7750403f9abab19cd624e9d4.jpg,Gengar,94
1676,PokemonData\Gengar\b0bb8be9dbac423b8027f82c90457e99.jpg,Gengar,94
1677,PokemonData\Gengar\b407bb7bc0624e29a34551eb4349478c.jpg,Gengar,94
1678,PokemonData\Gengar\b7cf499b0b44416a8fc6ea0e0c2e35fc.jpg,Gengar,94
1679,PokemonData\Gengar\b88e02a8978847eb8db397a48eb03d7b.jpg,Gengar,94
1680,PokemonData\Gengar\bb32fdf3c9d74f6da42b326f26da3554.jpg,Gengar,94
1681,PokemonData\Gengar\c67c05671ecd41f59d2292ed1c5d97dc.jpg,Gengar,94
1682,PokemonData\Gengar\c7de3b7904a348088a8d3b7f99f7b002.jpg,Gengar,94
1683,PokemonData\Gengar\c960b73682ab40309ad7229662b138e4.jpg,Gengar,94
1684,PokemonData\Gengar\cf6240a7c3e54a6b88a139e950879014.jpg,Gengar,94
1685,PokemonData\Gengar\d98c14a4607f447b94cb1b63f53c9adc.jpg,Gengar,94
1686,PokemonData\Gengar\e05f572d39b942a982bd1afaf954f573.jpg,Gengar,94
1687,PokemonData\Gengar\e1123a71e5754b53b74ccd4295f39861.jpg,Gengar,94
1688,PokemonData\Gengar\e62ccd38204742188f6d237949ea8003.jpg,Gengar,94
1689,PokemonData\Gengar\ee6a60ad4c8b4a559e05faa865e53204.jpg,Gengar,94
1690,PokemonData\Gengar\f60837617f9d430c896398af3bbe061b.jpg,Gengar,94
1691,PokemonData\Gengar\fff5bd593a5e4ec2a085fc6005bd3d02.jpg,Gengar,94
1692,PokemonData\Geodude\0224913b384e4672b9260246499e783a.jpg,Geodude,74
1693,PokemonData\Geodude\036f352731f74d939c7e5672b77afeaf.jpg,Geodude,74
1694,PokemonData\Geodude\0ea4999706ef497eaa0fa429cba52588.jpg,Geodude,74
1695,PokemonData\Geodude\1abd28ed63bc41eeb1d9652080ec9b29.jpg,Geodude,74
1696,PokemonData\Geodude\1e53be589085497b9024e2861412bcfe.jpg,Geodude,74
1697,PokemonData\Geodude\1ed30604aa4f40139f1f9286fc7d7a9b.jpg,Geodude,74
1698,PokemonData\Geodude\21181e534129407d8faa97b47c7ec4a0.jpg,Geodude,74
1699,PokemonData\Geodude\25baec55cb184769ad31c4c3e423e235.jpg,Geodude,74
1700,PokemonData\Geodude\2e15980d1c5f41768e344d4dec9a68f5.jpg,Geodude,74
1701,PokemonData\Geodude\371c72f6eec54436bdf3968b3db238ec.jpg,Geodude,74
1702,PokemonData\Geodude\3d15ede269f44672b0e0c9cba200531d.jpg,Geodude,74
1703,PokemonData\Geodude\458344d4e48a4837aedb84340bacd053.jpg,Geodude,74
1704,PokemonData\Geodude\4aea9cc28d034afe861f89518fd3d148.jpg,Geodude,74
1705,PokemonData\Geodude\4dd4673b386244029112b422bf318716.jpg,Geodude,74
1706,PokemonData\Geodude\5141151afe6f4b208439573d49da78e1.jpg,Geodude,74
1707,PokemonData\Geodude\5d1e743a65bb41559f6ce5afbc488444.jpg,Geodude,74
1708,PokemonData\Geodude\646b76ed6019415696724d9773ebc92b.jpg,Geodude,74
1709,PokemonData\Geodude\69d24dd7d82847acb8b270aa5adf7d4a.jpg,Geodude,74
1710,PokemonData\Geodude\6cb70a685e57434a838bc7846ffebafd.jpg,Geodude,74
1711,PokemonData\Geodude\7b704a52bbe04d919a401153ac08edb1.jpg,Geodude,74
1712,PokemonData\Geodude\7cf1b7a8697f4b5bb6c4391165704aa5.jpg,Geodude,74
1713,PokemonData\Geodude\8f8e831150b9470eaf298595879f8458.jpg,Geodude,74
1714,PokemonData\Geodude\9b3001fddc0249679915a7e68b409278.jpg,Geodude,74
1715,PokemonData\Geodude\a881f9a39579491cb938140769345558.jpg,Geodude,74
1716,PokemonData\Geodude\b0a07a04ec234600a5d3a1e7fb2862ba.jpg,Geodude,74
1717,PokemonData\Geodude\b4297cb757504530a2faea1a5a90a024.jpg,Geodude,74
1718,PokemonData\Geodude\b700656e113c443b917f8a2823120d23.jpg,Geodude,74
1719,PokemonData\Geodude\b9843386fdef42acab6cb4f0c5c613c4.jpg,Geodude,74
1720,PokemonData\Geodude\ba3b7ca486ec44e891a26d8789c76626.jpg,Geodude,74
1721,PokemonData\Geodude\c3eaef9041334fd18e2abb9cbbb2f25d.jpg,Geodude,74
1722,PokemonData\Geodude\ce02029b798145699d40a0d1748b57f6.jpg,Geodude,74
1723,PokemonData\Geodude\d2d7ef4b4f3d41e5854f5a5d31cda8df.jpg,Geodude,74
1724,PokemonData\Geodude\d65b8b03964e440e8f5cb936ab163c55.jpg,Geodude,74
1725,PokemonData\Geodude\db9614664bee418bad5cb752c0423ec8.jpg,Geodude,74
1726,PokemonData\Geodude\e20ca113d5f94ba2a441986e058a369e.jpg,Geodude,74
1727,PokemonData\Gloom\04da1d3c73c4477cb1a102f9c5cbb634.jpg,Gloom,44
1728,PokemonData\Gloom\15f57b6424b24656ab0f11b89d41b7b8.jpg,Gloom,44
1729,PokemonData\Gloom\178c26aa291345aa88d12963c2953bc5.jpg,Gloom,44
1730,PokemonData\Gloom\198505466419443d920f1a2a85886297.jpg,Gloom,44
1731,PokemonData\Gloom\1a79652ce04649b88dc60132fddd3327.jpg,Gloom,44
1732,PokemonData\Gloom\1b48aa6c7b6a44aa8d40d80fa282fabe.jpg,Gloom,44
1733,PokemonData\Gloom\26a4bbbcc5ed41a7b42f490784a4846c.jpg,Gloom,44
1734,PokemonData\Gloom\29f69db646464bc694d10f1e6774f073.jpg,Gloom,44
1735,PokemonData\Gloom\2cfcd204aea24a2c9838474ba5f060bb.jpg,Gloom,44
1736,PokemonData\Gloom\2da640dd327a4b0ba6f5b77a683fd22a.jpg,Gloom,44
1737,PokemonData\Gloom\412f84a28dc041d4af00cedce8b94a39.jpg,Gloom,44
1738,PokemonData\Gloom\42870d7d13934236ba785c61618b61b8.jpg,Gloom,44
1739,PokemonData\Gloom\4528d16289e746d1952402c2a664d30a.jpg,Gloom,44
1740,PokemonData\Gloom\4788c04bc03143c9be168d57beab9bd7.jpg,Gloom,44
1741,PokemonData\Gloom\49782db368d34719b448ec3e8488afee.jpg,Gloom,44
1742,PokemonData\Gloom\4c4bac845fbc4adc858d33dba9846c80.jpg,Gloom,44
1743,PokemonData\Gloom\52f9bfd17d2d4f7ba70e1a7435affbb2.jpg,Gloom,44
1744,PokemonData\Gloom\5a3dacf6e2264d9abff59e9712e044ed.jpg,Gloom,44
1745,PokemonData\Gloom\5bc8dd72f9d44efa8539bfaa2c4a04ce.jpg,Gloom,44
1746,PokemonData\Gloom\5c2e9715a23745b4a9bce098534dc339.jpg,Gloom,44
1747,PokemonData\Gloom\5e9e546c88f1432c9431a5354bdaf1b0.jpg,Gloom,44
1748,PokemonData\Gloom\667518e5ba0a4bfbb26d494a79b2216e.jpg,Gloom,44
1749,PokemonData\Gloom\6f95f46ab8914aeb96d2303819ea2e41.jpg,Gloom,44
1750,PokemonData\Gloom\74cb11b3cbe94b18b9543d1011525709.jpg,Gloom,44
1751,PokemonData\Gloom\7cd0d7f8310b4f93a34f77d904485af1.jpg,Gloom,44
1752,PokemonData\Gloom\829ff835aa574acbb391a88e6d8f8771.jpg,Gloom,44
1753,PokemonData\Gloom\82cec1f2f14640a0ac2454f26baa9ddd.jpg,Gloom,44
1754,PokemonData\Gloom\8730288c350b4fc8810ad21f17321a6d.jpg,Gloom,44
1755,PokemonData\Gloom\8ba8d2abac0141c3a671d8bdd670cbf2.jpg,Gloom,44
1756,PokemonData\Gloom\8f99265a38e54ba5a90833d2603e1a7f.jpg,Gloom,44
1757,PokemonData\Gloom\9b71dcd1bd5041329c5bdbccc0dfc7aa.jpg,Gloom,44
1758,PokemonData\Gloom\9d596a5abf31440fb233580ce77b2275.jpg,Gloom,44
1759,PokemonData\Gloom\a105ee29e65b445d884b9e55a5510917.jpg,Gloom,44
1760,PokemonData\Gloom\a2cf10c22b13407491d622476f68cf22.jpg,Gloom,44
1761,PokemonData\Gloom\b563ba00f6f44266bb3b87e6f504837c.jpg,Gloom,44
1762,PokemonData\Gloom\bde05b53e49f4150973f305aedf0a71c.jpg,Gloom,44
1763,PokemonData\Gloom\bf7298e8a5cd4115a059a208056d608b.jpg,Gloom,44
1764,PokemonData\Gloom\c2e04254ecb1404d92a18bb213b68c6a.jpg,Gloom,44
1765,PokemonData\Gloom\c46cbb2dbaa244029a64689ce59a9ce0.jpg,Gloom,44
1766,PokemonData\Gloom\c5f871dd76c24cb5b8372e27500f83a9.jpg,Gloom,44
1767,PokemonData\Gloom\c625732c8cff4c7fbbfa8e9b539f6775.jpg,Gloom,44
1768,PokemonData\Gloom\cca5461d5e934d3c928fa343ed4b59f0.jpg,Gloom,44
1769,PokemonData\Gloom\cea5b7431011409a867a6906b102db3b.jpg,Gloom,44
1770,PokemonData\Gloom\d939e368d91442faa19cad6c3413e531.jpg,Gloom,44
1771,PokemonData\Gloom\da30e780e210450b9fc62b62ca37b663.jpg,Gloom,44
1772,PokemonData\Gloom\dcd0c65cee5c4f259b7937fd29a14484.jpg,Gloom,44
1773,PokemonData\Gloom\e6ec4237603f4f06a379ee299819dc62.jpg,Gloom,44
1774,PokemonData\Gloom\e7299cb3153c4c7db09a208cbee31806.jpg,Gloom,44
1775,PokemonData\Gloom\f626a77192a54ac2b45d9e83d16c40b6.jpg,Gloom,44
1776,PokemonData\Golbat\04f43f6530394242bea182f610b7b7d6.jpg,Golbat,42
1777,PokemonData\Golbat\05839e9fc2b94d959bf2250d0e68f74c.jpg,Golbat,42
1778,PokemonData\Golbat\0ae879ee1e1945928ea6b016142bcdc8.jpg,Golbat,42
1779,PokemonData\Golbat\0fe1dcce097942aeb6df5d06dbe5f580.jpg,Golbat,42
1780,PokemonData\Golbat\15abf69dd3b948428b8cf3293e4a3429.jpg,Golbat,42
1781,PokemonData\Golbat\24ba7d2bb1a74726a88f88c5d767da5f.jpg,Golbat,42
1782,PokemonData\Golbat\25daf94c8fe94547a010ce4b8f63e9e3.jpg,Golbat,42
1783,PokemonData\Golbat\26f1d5ad0c7a43bdac283d9f1412617a.jpg,Golbat,42
1784,PokemonData\Golbat\39fa28f6f4364161a220555bf1254400.jpg,Golbat,42
1785,PokemonData\Golbat\436d0e1a959d4bf69b90699b516c27c2.jpg,Golbat,42
1786,PokemonData\Golbat\47f96fec8427481fa07f8920b70f349a.jpg,Golbat,42
1787,PokemonData\Golbat\48f12bf7fcd24ad684ad1247b042d329.jpg,Golbat,42
1788,PokemonData\Golbat\4f303f5f2d1547a1afbf1b4cd782e724.jpg,Golbat,42
1789,PokemonData\Golbat\5452bec3941d47f5a835c54ae15ac042.jpg,Golbat,42
1790,PokemonData\Golbat\5e7aba59974f4fd08c76052162c52b16.jpg,Golbat,42
1791,PokemonData\Golbat\5f2f1965691041c69d190737a04c3c11.jpg,Golbat,42
1792,PokemonData\Golbat\675aa966323d46f5a301d1943096989a.jpg,Golbat,42
1793,PokemonData\Golbat\6f33ded5149e4a14920b60582a0e068c.jpg,Golbat,42
1794,PokemonData\Golbat\743fcc8382aa46858d762568e645c9e4.jpg,Golbat,42
1795,PokemonData\Golbat\7460ec7fb2b04cd79449e3fcf9bc7bcb.jpg,Golbat,42
1796,PokemonData\Golbat\78bb8cd2828f40158fc0dcd4c0366a57.jpg,Golbat,42
1797,PokemonData\Golbat\7b7a064d3a1b4c53a9be936d4e4e3bab.jpg,Golbat,42
1798,PokemonData\Golbat\7d07fd6776fb40e9986a1a0f62233325.jpg,Golbat,42
1799,PokemonData\Golbat\815b279060b94e12a6b35d434a5250c2.jpg,Golbat,42
1800,PokemonData\Golbat\818014085ff04885b31eb5e8737012f2.jpg,Golbat,42
1801,PokemonData\Golbat\87529331a47b4a5cb5d10a6b3ea46d84.jpg,Golbat,42
1802,PokemonData\Golbat\914fab74d32e49a98940d5ba7f674fa6.jpg,Golbat,42
1803,PokemonData\Golbat\949a05bd0ad44be993e5fd89a8f582df.jpg,Golbat,42
1804,PokemonData\Golbat\9a4c793b9b0042a99ebd540897f9f898.jpg,Golbat,42
1805,PokemonData\Golbat\a35b4e8e603c485cb197520af30e1208.jpg,Golbat,42
1806,PokemonData\Golbat\a45a14a67a7348bba57c06467bb73cde.jpg,Golbat,42
1807,PokemonData\Golbat\acc2b44eada74a25a64c041b2e80c453.jpg,Golbat,42
1808,PokemonData\Golbat\af30483e382240d38890dec39e083b08.jpg,Golbat,42
1809,PokemonData\Golbat\b451127866894007bbd42cf9d6133b8d.jpg,Golbat,42
1810,PokemonData\Golbat\c177cda0e3144a388243a212bd30efa2.jpg,Golbat,42
1811,PokemonData\Golbat\c8ae47f319ad4b42a72d129dfc42d5b7.jpg,Golbat,42
1812,PokemonData\Golbat\d7beb9a6a43b456aa548dd119c60c364.jpg,Golbat,42
1813,PokemonData\Golbat\da5b92e2169c4720b0e1fc537d53418d.jpg,Golbat,42
1814,PokemonData\Golbat\deffb18f4b594ba1aa65119d3d081553.jpg,Golbat,42
1815,PokemonData\Golbat\dfd13fdfc60d49309f3210849edacd09.jpg,Golbat,42
1816,PokemonData\Golbat\e3918b70301c4516aa755c25692879ba.jpg,Golbat,42
1817,PokemonData\Golbat\ed77f4000e034b5ea4b6dbe39160ef27.jpg,Golbat,42
1818,PokemonData\Golbat\eddf88a402474d948184e6dea3589d29.jpg,Golbat,42
1819,PokemonData\Golbat\ee30beca84034c639f7a6e0abd94b448.jpg,Golbat,42
1820,PokemonData\Golbat\efca9ac45bae4bb9954cacd4e0ef815a.jpg,Golbat,42
1821,PokemonData\Golbat\efe48b7891d74f38b747fc49b1d1afec.jpg,Golbat,42
1822,PokemonData\Golbat\f98c26a6c8bb45f6a3fad13910b42574.jpg,Golbat,42
1823,PokemonData\Golbat\ffa80a4318934766a66b53bcf07a319b.jpg,Golbat,42
1824,PokemonData\Goldeen\0bffc0740d6342769f0a169490c0ebf8.jpg,Goldeen,118
1825,PokemonData\Goldeen\0f9f6483dd1242d7935eefca4a1e87dc.jpg,Goldeen,118
1826,PokemonData\Goldeen\10aee33cf4d54217825c689dbfdeb7fe.jpg,Goldeen,118
